accession	level_1	level_2	S-121	S-122	S-123	S-124	S-125	S-126	S-127	S-128	S-129	S-130	S-131	S-132	S-133	S-134	S-135	S-136	S-137	S-138	S-139	S-140	S-141	S-142	S-143	S-144	S-145	S-146	S-147	S-148	S-149	S-150	S-151	S-152	S-153	S-154	S-155	S-156	S-157	S-158	S-159	S-160	S-161	S-162	S-163	S-164	S-165	S-166	S-167	S-168	S-169	S-170	S-171	S-172	S-173	S-174	S-175	S-176	S-177	S-178	S-179	S-180	S-181	S-182	S-183	S-184	S-185	S-186	S-187	S-188	S-189	S-190	S-191	S-192
tab:CIG75_11280_cysW	Others	cysW	240448.0	203357.0	246946.0	152495.0	228227.0	137869.0	329230.0	201293.0	198132.0	133053.0	154395.0	184642.0	178861.0	243018.0	227957.0	243640.0	181675.0	276502.0	268032.0	199862.0	160219.0	269895.0	179632.0	138046.0	198408.0	188368.0	200627.0	185684.0	190831.0	153647.0	200725.0	177987.0	197298.0	139755.0	200929.0	174912.0	172206.0	194366.0	284597.0	184273.0	155457.0	265258.0	222940.0	196704.0	176978.0	196864.0	142123.0	295563.0	172998.0	212907.0	191807.0	254280.0	188697.0	128791.0	225682.0	123414.0	184287.0	223348.0	206618.0	176075.0	240781.0	147936.0	128596.0	251326.0	147735.0	195253.0	225986.0	251252.0	222675.0	274657.0	206669.0	221299.0
tbn:TBH_C0852_cysZ	Others	cysZ	59821.0	44693.0	57299.0	39226.0	55085.0	34940.0	79378.0	50593.0	49048.0	32327.0	38541.0	45877.0	41212.0	57913.0	56458.0	52918.0	41843.0	57383.0	63552.0	50258.0	37778.0	64418.0	39628.0	33720.0	46762.0	43854.0	48270.0	43864.0	44427.0	37914.0	49572.0	40966.0	46575.0	32125.0	41646.0	42514.0	45045.0	48871.0	70706.0	46143.0	38216.0	55867.0	54657.0	46963.0	41307.0	46147.0	29875.0	70429.0	42946.0	52703.0	42940.0	66574.0	44067.0	29766.0	51170.0	25231.0	43407.0	50222.0	49086.0	45397.0	62162.0	37715.0	28991.0	60372.0	37209.0	45781.0	54946.0	62990.0	55753.0	68470.0	43883.0	46762.0
A0A0P7X1N7_dddA	Organic sulphur transformation	dddA	NA	36.0	434.0	246.0	439.0	120.0	278.0	183.0	704.0	95.0	283.0	252.0	NA	394.0	189.0	501.0	885.0	192.0	530.0	260.0	283.0	749.0	194.0	202.0	342.0	50.0	150.0	339.0	387.0	138.0	348.0	231.0	651.0	110.0	105.0	112.0	NA	360.0	420.0	NA	140.0	167.0	300.0	378.0	523.0	NA	176.0	241.0	482.0	371.0	225.0	388.0	166.0	329.0	633.0	179.0	97.0	404.0	321.0	369.0	284.0	47.0	523.0	NA	94.0	122.0	687.0	500.0	80.0	56.0	564.0	187.0
C8YX90_dddC	Organic sulphur transformation	dddC	314.0	162.0	1031.0	612.0	271.0	626.0	1040.0	648.0	1362.0	46.0	140.0	213.0	1029.0	1175.0	1501.0	746.0	989.0	1423.0	665.0	527.0	426.0	1007.0	488.0	340.0	494.0	127.0	203.0	302.0	652.0	323.0	273.0	684.0	553.0	187.0	421.0	343.0	655.0	418.0	2354.0	482.0	693.0	527.0	778.0	239.0	312.0	395.0	341.0	643.0	138.0	737.0	424.0	757.0	704.0	457.0	545.0	464.0	661.0	275.0	367.0	263.0	640.0	322.0	499.0	1911.0	691.0	297.0	228.0	524.0	570.0	311.0	773.0	580.0
1041139.KB902757_gene3499_dddD	Organic sulphur transformation	dddD	17328.0	13439.0	15912.0	10522.0	14206.0	8904.0	20691.0	12645.0	12653.0	9004.0	10495.0	14621.0	10538.0	16400.0	15225.0	13414.0	13708.0	18579.0	17519.0	14487.0	11117.0	18795.0	8498.0	9530.0	12618.0	10191.0	16033.0	10902.0	10427.0	10038.0	12145.0	10755.0	12425.0	8507.0	12339.0	12318.0	13900.0	16357.0	16516.0	11350.0	10652.0	19665.0	12876.0	13569.0	14315.0	14206.0	8200.0	22104.0	12806.0	11628.0	15045.0	17501.0	14120.0	8213.0	14181.0	8402.0	13205.0	14203.0	14478.0	10499.0	16922.0	9981.0	8345.0	14918.0	10606.0	12524.0	15420.0	16954.0	14813.0	22651.0	12097.0	13424.0
1208077222_dddK	Organic sulphur transformation	dddK	NA	NA	156.0	NA	NA	NA	NA	NA	90.0	NA	NA	NA	93.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	314.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	79.0	NA	82.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
thw:BMG03_09675_dddL	Organic sulphur transformation	dddL	71.0	NA	NA	209.0	75.0	216.0	152.0	144.0	55.0	219.0	NA	211.0	119.0	36.0	211.0	162.0	67.0	NA	NA	235.0	86.0	43.0	84.0	104.0	NA	127.0	189.0	106.0	127.0	139.0	277.0	121.0	166.0	176.0	47.0	NA	NA	210.0	197.0	217.0	73.0	159.0	211.0	69.0	38.0	59.0	33.0	252.0	236.0	50.0	NA	NA	228.0	119.0	339.0	44.0	116.0	101.0	131.0	124.0	26.0	122.0	154.0	NA	86.0	65.0	37.0	199.0	42.0	90.0	294.0	268.0
1002340.AFCF01000027_gene1304_dddP	Organic sulphur transformation	dddP	190651.0	170222.0	188147.0	112518.0	185745.0	110837.0	278481.0	140585.0	152329.0	107429.0	107784.0	137695.0	130743.0	161008.0	170935.0	195911.0	132181.0	204755.0	191195.0	148999.0	128187.0	201769.0	139889.0	105522.0	160153.0	157493.0	152185.0	137330.0	154279.0	116620.0	159922.0	136075.0	138155.0	98751.0	156379.0	132485.0	132140.0	153018.0	210752.0	152158.0	113939.0	208749.0	175200.0	145833.0	143173.0	147629.0	100295.0	243298.0	129099.0	157710.0	139760.0	190496.0	139223.0	100571.0	174079.0	94003.0	131023.0	160246.0	159911.0	131373.0	181376.0	110952.0	92062.0	192992.0	123065.0	144165.0	166419.0	178604.0	174404.0	215339.0	149291.0	173033.0
1002340.AFCF01000063_gene552_dddQ	Organic sulphur transformation	dddQ	1917.0	1316.0	2102.0	1524.0	1394.0	881.0	2527.0	529.0	854.0	529.0	943.0	1482.0	545.0	1290.0	1608.0	1608.0	713.0	1880.0	931.0	1394.0	1358.0	1953.0	584.0	704.0	1697.0	1504.0	1822.0	1048.0	1225.0	1109.0	1575.0	1397.0	1037.0	640.0	1560.0	1511.0	681.0	1591.0	1879.0	1365.0	1037.0	1939.0	1574.0	1221.0	1528.0	1193.0	1111.0	2082.0	1231.0	1522.0	1029.0	2583.0	1056.0	707.0	1475.0	728.0	988.0	1057.0	2270.0	1462.0	1995.0	818.0	516.0	1340.0	765.0	988.0	1311.0	1514.0	1887.0	1654.0	1982.0	1284.0
1002340.AFCF01000064_gene181_dddT	Organic sulphur transformation	dddT	15791.0	12594.0	18284.0	12626.0	13554.0	9653.0	15907.0	17730.0	10888.0	6255.0	12231.0	16274.0	11652.0	22243.0	14391.0	10124.0	17666.0	16642.0	19017.0	12645.0	7850.0	18568.0	8144.0	7030.0	10890.0	9933.0	10728.0	12510.0	10045.0	9541.0	10993.0	11049.0	9979.0	10210.0	12488.0	12677.0	10018.0	9928.0	11088.0	7748.0	10455.0	12954.0	11840.0	15929.0	8996.0	13560.0	7174.0	15578.0	10970.0	14992.0	11884.0	20649.0	10480.0	9412.0	10772.0	7447.0	7741.0	15417.0	12534.0	13236.0	14735.0	9284.0	6246.0	11371.0	6601.0	12040.0	13387.0	17620.0	8799.0	17903.0	10085.0	13760.0
1121413.JMKT01000012_gene503_dddW	Organic sulphur transformation	dddW	8515.0	7473.0	7151.0	3021.0	6952.0	4134.0	11265.0	5558.0	6398.0	5308.0	3698.0	4672.0	5002.0	6943.0	4841.0	8116.0	4787.0	7215.0	8846.0	6179.0	4401.0	7446.0	5219.0	3762.0	6398.0	6476.0	6316.0	4649.0	6459.0	4364.0	6758.0	3800.0	5782.0	3830.0	5796.0	6314.0	4809.0	6341.0	7360.0	4339.0	4861.0	8194.0	7305.0	5241.0	5335.0	5587.0	4015.0	8252.0	4450.0	5914.0	5678.0	6156.0	4675.0	2877.0	7429.0	3626.0	4940.0	7176.0	6361.0	4278.0	6259.0	3812.0	3745.0	6431.0	7135.0	4561.0	6190.0	8085.0	5675.0	8779.0	6527.0	5876.0
WP_004831354.1_dddY	Organic sulphur transformation	dddY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1122212.AULO01000011_gene554_ddhA	Organic sulphur transformation	ddhA	3149.0	2349.0	3305.0	1284.0	3053.0	2755.0	3946.0	1729.0	3649.0	2836.0	2310.0	3028.0	1387.0	3292.0	2626.0	3333.0	1926.0	4013.0	2011.0	2789.0	2512.0	3318.0	2456.0	1273.0	2114.0	3488.0	3192.0	2076.0	1969.0	1367.0	3308.0	1626.0	1979.0	2485.0	2228.0	3702.0	2069.0	3594.0	3658.0	3093.0	1026.0	5844.0	4250.0	2609.0	2101.0	3742.0	1258.0	3999.0	1249.0	1866.0	1442.0	2843.0	1715.0	1947.0	2711.0	1875.0	2931.0	2457.0	1927.0	1039.0	1982.0	1601.0	1715.0	3439.0	2379.0	2177.0	3653.0	3156.0	2440.0	4395.0	2136.0	2489.0
A0A2I2KAU2_ddhB	Organic sulphur transformation	ddhB	NA	NA	54.0	45.0	NA	NA	347.0	119.0	130.0	55.0	NA	NA	NA	49.0	NA	109.0	NA	102.0	76.0	80.0	36.0	58.0	94.0	NA	NA	NA	NA	142.0	NA	96.0	127.0	NA	126.0	NA	68.0	NA	NA	NA	170.0	NA	NA	203.0	101.0	NA	52.0	NA	NA	226.0	NA	NA	NA	68.0	197.0	74.0	0.0	NA	167.0	123.0	NA	NA	NA	NA	NA	86.0	NA	NA	NA	184.0	NA	NA	NA	70.0
1188256.BASI01000002_gene2974_ddhC	Organic sulphur transformation	ddhC	1578.0	1456.0	2034.0	1200.0	1490.0	1366.0	3550.0	1288.0	1225.0	1118.0	1047.0	1532.0	1115.0	2044.0	1530.0	1528.0	927.0	1389.0	2173.0	1593.0	1401.0	2151.0	1010.0	1456.0	1467.0	2021.0	2049.0	1909.0	1813.0	1035.0	1409.0	1145.0	882.0	447.0	2074.0	1294.0	1887.0	2405.0	1446.0	1216.0	826.0	2120.0	1641.0	1361.0	1232.0	1974.0	672.0	2945.0	1474.0	1093.0	1453.0	2257.0	1110.0	896.0	1130.0	731.0	1014.0	361.0	2301.0	952.0	2445.0	1172.0	304.0	1144.0	1174.0	1436.0	1122.0	2388.0	1731.0	2377.0	1254.0	1561.0
tom:BWR18_06790_dmdA	Organic sulphur transformation	dmdA	144831.0	119169.0	142903.0	85212.0	126744.0	80155.0	187079.0	94780.0	105210.0	78782.0	79257.0	106921.0	105274.0	129369.0	120745.0	132241.0	87966.0	140749.0	143271.0	104591.0	98431.0	154453.0	98440.0	85589.0	123697.0	119417.0	122395.0	104197.0	104896.0	84103.0	109835.0	93355.0	93714.0	72269.0	120570.0	107889.0	104316.0	116795.0	150103.0	111328.0	76233.0	150228.0	123483.0	100790.0	98209.0	108723.0	68767.0	177197.0	94257.0	117984.0	113633.0	141766.0	93059.0	69147.0	123487.0	66314.0	91499.0	113417.0	122049.0	107307.0	135853.0	91976.0	62998.0	144586.0	82338.0	108997.0	119956.0	127681.0	124294.0	159705.0	104521.0	126396.0
thaa:CFI11_11205_dmdB	Organic sulphur transformation	dmdB	1369138.0	1136236.0	1357782.0	853942.0	1357992.0	813187.0	1865589.0	1190218.0	1087377.0	742391.0	869242.0	1061491.0	979793.0	1323696.0	1173758.0	1308457.0	1062930.0	1573866.0	1481399.0	1122179.0	927676.0	1511540.0	958629.0	740030.0	1094558.0	1001207.0	1111150.0	1034383.0	1087276.0	879415.0	1108980.0	1089605.0	1135393.0	806780.0	1164279.0	971694.0	983773.0	1034365.0	1530574.0	1036828.0	915159.0	1496079.0	1275302.0	1080021.0	1027215.0	1087792.0	770417.0	1525431.0	978998.0	1266533.0	1082828.0	1390330.0	1128736.0	729833.0	1326891.0	701188.0	1112640.0	1255180.0	1228500.0	966162.0	1377440.0	828455.0	774741.0	1432664.0	947938.0	1143483.0	1313265.0	1440442.0	1340275.0	1536293.0	1123622.0	1182667.0
tak:Tharo_1123_dmdC	Organic sulphur transformation	dmdC	1715787.0	1458183.0	1700226.0	1113235.0	1695495.0	1066797.0	2335251.0	1501723.0	1431105.0	1017252.0	1111895.0	1294261.0	1266260.0	1706985.0	1635492.0	1731854.0	1341352.0	2061582.0	1851400.0	1420896.0	1176586.0	1864173.0	1272996.0	976761.0	1435901.0	1325970.0	1403763.0	1342242.0	1370723.0	1131206.0	1434449.0	1372313.0	1433969.0	1062509.0	1505377.0	1222875.0	1235501.0	1295139.0	1995660.0	1366381.0	1163091.0	1860282.0	1582550.0	1392410.0	1268075.0	1375337.0	1007500.0	1994834.0	1236866.0	1576946.0	1344966.0	1787040.0	1413286.0	948332.0	1636348.0	911330.0	1371939.0	1670258.0	1535978.0	1232476.0	1700371.0	1045805.0	960856.0	1836987.0	1143734.0	1462461.0	1633430.0	1826404.0	1617157.0	1894063.0	1465898.0	1569013.0
tak:Tharo_1120_dmdD	Organic sulphur transformation	dmdD	661146.0	549713.0	646657.0	419824.0	656127.0	403132.0	912182.0	584794.0	545019.0	384787.0	426551.0	500957.0	479501.0	653658.0	622231.0	666288.0	524618.0	787928.0	708228.0	548060.0	452826.0	698526.0	472182.0	362594.0	534481.0	497072.0	533291.0	487873.0	536550.0	429677.0	565943.0	519155.0	562678.0	411165.0	578510.0	457855.0	464448.0	490535.0	813277.0	544933.0	452693.0	728665.0	603045.0	527648.0	491491.0	501280.0	384019.0	752172.0	471644.0	586866.0	521388.0	698007.0	550365.0	357676.0	643219.0	346520.0	558985.0	632960.0	588924.0	442807.0	663597.0	392945.0	389789.0	739684.0	462299.0	570554.0	634603.0	720150.0	632589.0	715095.0	585540.0	588526.0
A0A078MI33_dmoA	Organic sulphur transformation	dmoA	52824.0	44450.0	53106.0	33381.0	54163.0	32551.0	77128.0	52336.0	42212.0	27832.0	36668.0	40971.0	37560.0	57565.0	48292.0	54654.0	41133.0	63281.0	60976.0	42350.0	35307.0	62347.0	38953.0	31738.0	37839.0	41134.0	42840.0	39973.0	41111.0	31471.0	42489.0	46060.0	44739.0	33659.0	42049.0	34305.0	36177.0	37249.0	63348.0	42491.0	34019.0	52867.0	48824.0	42288.0	38143.0	40502.0	30663.0	54983.0	37609.0	50487.0	41067.0	55963.0	44710.0	27994.0	49159.0	26613.0	41011.0	49300.0	44476.0	36224.0	49503.0	32448.0	30054.0	68407.0	34994.0	44318.0	52307.0	56263.0	47804.0	62374.0	46948.0	45611.0
tfl:RPIT_10830_dmsA	Organic sulphur transformation	dmsA	959391.0	803359.0	963351.0	588146.0	897197.0	574295.0	1375275.0	733555.0	759512.0	556206.0	588206.0	736820.0	697320.0	916809.0	819078.0	928565.0	653166.0	1021844.0	1045153.0	800620.0	672103.0	1083800.0	661527.0	546389.0	805076.0	754374.0	834612.0	706670.0	779109.0	610833.0	813814.0	689189.0	751244.0	525540.0	834332.0	704750.0	716022.0	814823.0	1043220.0	727364.0	588143.0	1050521.0	899947.0	731968.0	774888.0	776191.0	500283.0	1196143.0	647700.0	841575.0	766761.0	976447.0	745118.0	480762.0	891511.0	448098.0	699887.0	788515.0	897006.0	683688.0	985109.0	589346.0	453510.0	968863.0	630283.0	730083.0	858051.0	934195.0	921947.0	1128863.0	763669.0	824485.0
tbn:TBH_C1565_dmsB	Organic sulphur transformation	dmsB	265496.0	238877.0	258565.0	160788.0	247003.0	157816.0	365459.0	207138.0	220333.0	163755.0	158931.0	192575.0	189638.0	248786.0	248445.0	287535.0	181227.0	294066.0	263672.0	217266.0	175796.0	292956.0	193414.0	154484.0	211405.0	211154.0	215582.0	192072.0	216767.0	178273.0	224176.0	208176.0	210014.0	151755.0	227205.0	187596.0	189298.0	223648.0	316942.0	222982.0	175043.0	308886.0	243159.0	200849.0	207704.0	210868.0	146120.0	324274.0	178414.0	232366.0	192159.0	270208.0	201502.0	137178.0	242345.0	131165.0	213542.0	241097.0	246446.0	188586.0	264579.0	164476.0	140789.0	311644.0	183247.0	220673.0	229258.0	253992.0	243942.0	303444.0	210710.0	234206.0
1001530.BACE01000027_gene263_dmsC	Organic sulphur transformation	dmsC	290154.0	254046.0	304263.0	188837.0	299685.0	186928.0	418350.0	249138.0	249617.0	177111.0	195713.0	223445.0	223111.0	295153.0	275498.0	296402.0	226785.0	340564.0	324870.0	250445.0	220132.0	335254.0	225653.0	168651.0	258896.0	233006.0	244459.0	232554.0	249649.0	196034.0	267823.0	228103.0	232225.0	181513.0	259332.0	214209.0	220892.0	242413.0	333144.0	224782.0	209196.0	326346.0	278865.0	230944.0	233420.0	251851.0	170681.0	363499.0	212561.0	261140.0	245852.0	309766.0	251502.0	163081.0	290146.0	155339.0	230200.0	265019.0	265842.0	213095.0	299299.0	182556.0	155374.0	303721.0	207386.0	239774.0	280178.0	301539.0	281848.0	339309.0	251127.0	265428.0
146303149_doxA	Sulphur oxidation	doxA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
146303148_doxD	Sulphur oxidation	doxD	NA	23.0	295.0	61.0	131.0	21.0	78.0	28.0	27.0	65.0	35.0	75.0	44.0	379.0	NA	67.0	41.0	NA	116.0	133.0	69.0	219.0	NA	30.0	109.0	52.0	160.0	131.0	89.0	71.0	188.0	27.0	NA	42.0	NA	NA	NA	210.0	208.0	NA	260.0	44.0	32.0	55.0	242.0	52.0	65.0	295.0	107.0	NA	NA	250.0	NA	NA	NA	NA	33.0	100.0	38.0	NA	NA	100.0	40.0	241.0	58.0	NA	33.0	44.0	373.0	56.0	68.0	190.0
taci:TDSAC_1343_dsrA	Dissimilatory sulphur reduction and oxidation	dsrA	135100.0	119058.0	145686.0	91142.0	151663.0	100881.0	225462.0	114939.0	119197.0	85450.0	86831.0	107132.0	110654.0	143207.0	126637.0	140007.0	101706.0	172192.0	175311.0	120038.0	103611.0	171216.0	104434.0	83663.0	116871.0	115628.0	135877.0	111187.0	131676.0	102491.0	138303.0	116244.0	112308.0	77243.0	127979.0	108670.0	111404.0	128720.0	161913.0	101380.0	96447.0	173396.0	140595.0	111769.0	123352.0	118041.0	80394.0	165476.0	104359.0	130619.0	124976.0	151560.0	126914.0	82805.0	163996.0	81393.0	111925.0	127533.0	140037.0	99306.0	157556.0	94878.0	72265.0	136441.0	108057.0	120240.0	147675.0	148499.0	152313.0	175261.0	122436.0	130455.0
taci:TDSAC_1342_dsrB	Dissimilatory sulphur reduction and oxidation	dsrB	29807.0	24986.0	25585.0	16863.0	29275.0	18841.0	44115.0	23367.0	27257.0	21622.0	17880.0	17991.0	19694.0	26316.0	30928.0	32022.0	23153.0	31412.0	31095.0	25826.0	20528.0	33065.0	19894.0	18097.0	28003.0	24772.0	21635.0	19889.0	25867.0	16592.0	27381.0	23398.0	24417.0	18176.0	26257.0	19418.0	20196.0	24442.0	43024.0	26993.0	20518.0	33271.0	27361.0	24132.0	21718.0	19826.0	15493.0	38011.0	19841.0	23444.0	20568.0	28985.0	25186.0	16701.0	26283.0	14201.0	23598.0	25873.0	23728.0	17740.0	27076.0	16702.0	16305.0	35344.0	18231.0	21573.0	28342.0	26629.0	24931.0	30114.0	23767.0	25826.0
tho:SP60_01845_dsrC	Dissimilatory sulphur reduction and oxidation	dsrC	1860.0	2226.0	2150.0	799.0	2110.0	1289.0	3119.0	2745.0	3170.0	1828.0	1071.0	1152.0	1349.0	2294.0	2659.0	3272.0	2189.0	3697.0	2604.0	1316.0	977.0	2219.0	2395.0	1272.0	1743.0	1633.0	1049.0	1568.0	1307.0	1445.0	1555.0	1412.0	3363.0	1429.0	1148.0	1081.0	823.0	823.0	4902.0	3489.0	2071.0	2536.0	2293.0	2093.0	1604.0	2442.0	1770.0	2783.0	2055.0	2119.0	1549.0	1784.0	1478.0	1130.0	1928.0	1453.0	2207.0	3088.0	1554.0	1304.0	1456.0	1100.0	2243.0	3673.0	992.0	2224.0	2766.0	2253.0	1902.0	2212.0	3245.0	2523.0
1121396.KB892935_gene3821_dsrD	Dissimilatory sulphur reduction and oxidation	dsrD	1981.0	1872.0	3130.0	2067.0	1083.0	886.0	3381.0	606.0	868.0	820.0	1448.0	1948.0	2066.0	2953.0	1038.0	614.0	524.0	1537.0	1945.0	1405.0	2193.0	3241.0	1057.0	1731.0	1975.0	2298.0	2648.0	1163.0	1040.0	1036.0	1153.0	1324.0	716.0	1130.0	1649.0	2189.0	2465.0	1799.0	1399.0	639.0	682.0	1025.0	2210.0	1142.0	1452.0	1636.0	462.0	4189.0	1155.0	2908.0	2529.0	4209.0	1087.0	1406.0	1932.0	890.0	711.0	1317.0	2241.0	1955.0	1339.0	992.0	471.0	776.0	734.0	1761.0	2116.0	1884.0	2033.0	1731.0	2138.0	1776.0
tbn:TBH_C2460_dsrE	Dissimilatory sulphur reduction and oxidation	dsrE	NA	NA	NA	NA	NA	33.0	NA	NA	20.0	NA	NA	NA	NA	NA	NA	NA	64.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	51.0	NA	65.0	NA	NA	NA	NA	40.0	NA	0.0	NA	53.0	45.0	33.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	93.0	NA
tho:SP60_01855_dsrF	Dissimilatory sulphur reduction and oxidation	dsrF	NA	51.0	NA	NA	36.0	NA	215.0	45.0	88.0	NA	129.0	NA	NA	247.0	270.0	NA	36.0	45.0	NA	255.0	130.0	NA	NA	25.0	77.0	NA	47.0	NA	93.0	21.0	171.0	127.0	67.0	80.0	191.0	NA	NA	74.0	201.0	NA	158.0	38.0	285.0	NA	40.0	NA	NA	116.0	87.0	179.0	78.0	NA	47.0	NA	161.0	43.0	118.0	91.0	NA	NA	NA	NA	49.0	NA	NA	NA	25.0	90.0	90.0	NA	83.0	NA
tho:SP60_01850_dsrH	Dissimilatory sulphur reduction and oxidation	dsrH	NA	NA	NA	NA	NA	NA	NA	99.0	NA	NA	33.0	20.0	NA	296.0	118.0	75.0	113.0	NA	NA	NA	18.0	NA	63.0	38.0	NA	NA	NA	NA	NA	NA	76.0	NA	NA	85.0	93.0	16.0	103.0	NA	81.0	NA	78.0	NA	85.0	NA	NA	NA	NA	NA	NA	69.0	NA	65.0	NA	NA	55.0	31.0	NA	NA	NA	NA	NA	19.0	NA	NA	NA	NA	NA	NA	37.0	85.0	NA	0.0
G2DAW6_dsrJ	Dissimilatory sulphur reduction and oxidation	dsrJ	NA	NA	NA	NA	NA	NA	NA	108.0	NA	NA	NA	NA	NA	NA	NA	NA	80.0	154.0	60.0	65.0	NA	NA	NA	NA	NA	NA	NA	NA	73.0	NA	187.0	82.0	NA	47.0	NA	NA	NA	NA	NA	NA	152.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	45.0	NA	NA	86.0	NA	NA	NA	NA	NA	NA	NA	NA	50.0	NA	69.0	139.0	NA	NA	NA	NA
1009370.ALO_03901_dsrK	Dissimilatory sulphur reduction and oxidation	dsrK	422.0	57.0	235.0	57.0	166.0	NA	428.0	96.0	54.0	102.0	119.0	306.0	NA	242.0	353.0	263.0	NA	45.0	126.0	105.0	212.0	78.0	218.0	126.0	58.0	208.0	128.0	108.0	220.0	136.0	NA	88.0	108.0	64.0	161.0	99.0	112.0	418.0	669.0	121.0	287.0	247.0	38.0	43.0	148.0	190.0	35.0	450.0	66.0	84.0	254.0	215.0	139.0	NA	326.0	82.0	25.0	158.0	190.0	102.0	157.0	NA	37.0	501.0	37.0	56.0	118.0	105.0	331.0	227.0	36.0	151.0
1049564.TevJSym_aw00120_dsrL	Dissimilatory sulphur reduction and oxidation	dsrL	1794.0	1010.0	1319.0	737.0	1941.0	272.0	1383.0	1101.0	938.0	941.0	809.0	1660.0	536.0	903.0	801.0	827.0	968.0	1455.0	982.0	978.0	1126.0	1348.0	1138.0	595.0	924.0	1483.0	1920.0	1339.0	364.0	724.0	1095.0	658.0	960.0	328.0	1404.0	1282.0	568.0	1454.0	904.0	519.0	599.0	485.0	1191.0	912.0	959.0	1098.0	708.0	1222.0	816.0	1146.0	1784.0	1415.0	342.0	515.0	2082.0	532.0	374.0	1203.0	1224.0	729.0	1629.0	748.0	183.0	1586.0	365.0	958.0	1099.0	1295.0	957.0	1578.0	928.0	781.0
1009370.ALO_03921_dsrM	Dissimilatory sulphur reduction and oxidation	dsrM	18709.0	15296.0	21841.0	12022.0	18257.0	11107.0	30755.0	16664.0	17581.0	10966.0	12807.0	14478.0	13588.0	19206.0	17751.0	20131.0	17097.0	28453.0	21723.0	17584.0	12845.0	23290.0	15571.0	9962.0	14377.0	15849.0	15470.0	13392.0	18331.0	15127.0	18049.0	15553.0	18360.0	10359.0	16197.0	12392.0	14247.0	14455.0	26594.0	14222.0	13755.0	24795.0	16379.0	16170.0	13112.0	16414.0	13619.0	21322.0	14410.0	16710.0	17183.0	16585.0	17430.0	9645.0	19214.0	8556.0	17117.0	19103.0	16714.0	11663.0	19771.0	10757.0	13908.0	21923.0	14172.0	18310.0	18276.0	24364.0	15632.0	23930.0	16344.0	17687.0
1007104.SUS17_3619_dsrN	Dissimilatory sulphur reduction and oxidation	dsrN	35690.0	29767.0	34582.0	24624.0	33615.0	21465.0	53120.0	28758.0	25288.0	21557.0	20274.0	27394.0	24645.0	31367.0	30291.0	32501.0	23851.0	38955.0	41561.0	30072.0	22235.0	40520.0	22756.0	19614.0	28159.0	28195.0	28391.0	29195.0	30712.0	23673.0	29824.0	24943.0	24650.0	20304.0	30003.0	29198.0	25119.0	31876.0	36614.0	24006.0	22358.0	39500.0	33868.0	28400.0	26009.0	31002.0	15158.0	42128.0	22060.0	32567.0	25355.0	38048.0	25897.0	21094.0	28843.0	15795.0	21381.0	29495.0	32329.0	26690.0	34453.0	22486.0	13706.0	38030.0	20360.0	31286.0	30066.0	32210.0	27069.0	38201.0	22251.0	30093.0
1028803.GG9_0601_dsrO	Dissimilatory sulphur reduction and oxidation	dsrO	1600.0	1364.0	1949.0	469.0	1093.0	625.0	1620.0	585.0	860.0	1043.0	1020.0	781.0	1531.0	1512.0	1418.0	1044.0	958.0	1458.0	1744.0	1394.0	948.0	1142.0	705.0	947.0	1975.0	1108.0	1293.0	1547.0	1370.0	968.0	859.0	841.0	1176.0	538.0	1087.0	1153.0	1661.0	2016.0	1841.0	1508.0	834.0	1638.0	1606.0	1133.0	1241.0	661.0	646.0	1599.0	866.0	1093.0	1758.0	1265.0	1080.0	784.0	998.0	670.0	1180.0	1096.0	1632.0	484.0	1679.0	395.0	461.0	1210.0	452.0	1022.0	1088.0	1441.0	1982.0	1493.0	1556.0	1561.0
